LPM,AREA,POINT_ID,EASTING-X,NORTHING-Y,LATITUDE,LONGITUDE,DESCRIPTION
69,1.071,1,315992.64,1617078.99,14.620808,79.291619,"Road,National Highways"
69,1.071,2,316034.1,1617088.82,14.6209,79.292003,"Road,National Highways"
69,1.071,3,316040.11,1617067.67,14.620709,79.29206,"Road,National Highways"
69,1.071,4,316057.24,1617006.1,14.620154,79.292223,"Road,National Highways"
69,1.071,5,316061.9,1616996.68,14.620069,79.292267,"Road,National Highways"
69,1.071,6,316026.06,1616974.18,14.619863,79.291936,"Road,National Highways"
69,1.071,7,316014.42,1617004.96,14.620141,79.291826,"Road,National Highways"
69,1.071,8,316004.84,1617035.85,14.620419,79.291735,"Road,National Highways"
431,1.594,1,316026.06,1616974.18,14.619863,79.291936,"Road,National Highways"
431,1.594,2,316061.9,1616996.68,14.620069,79.292267,"Road,National Highways"
431,1.594,3,316073.57,1616958.82,14.619728,79.292378,"Road,National Highways"
431,1.594,4,316087.04,1616920.17,14.619379,79.292506,"Road,National Highways"
431,1.594,5,316097.56,1616891.53,14.619121,79.292606,"Road,National Highways"
431,1.594,6,316113.7,1616853.46,14.618778,79.292758,"Road,National Highways"
431,1.594,7,316135.95,1616800.97,14.618305,79.292968,"Road,National Highways"
431,1.594,8,316086.55,1616839.7,14.618652,79.292507,"Road,National Highways"
431,1.594,9,316064.8,1616878.22,14.618999,79.292302,"Road,National Highways"
431,1.594,10,316060.09,1616881.95,14.619032,79.292258,"Road,National Highways"
431,1.594,11,316040.71,1616935.14,14.619511,79.292075,"Road,National Highways"
431,1.594,12,316034.81,1616951.24,14.619656,79.292019,"Road,National Highways"
445,0.134,1,316655.66,1615491.95,14.60651,79.297883,"WaterBody,Canal"
445,0.134,2,316672.26,1615481.74,14.606419,79.298038,"WaterBody,Canal"
445,0.134,3,316645.64,1615459.76,14.606219,79.297792,"WaterBody,Canal"
445,0.134,4,316636.95,1615476.3,14.606368,79.29771,"WaterBody,Canal"
445,0.134,5,316637.04,1615476.37,14.606368,79.297711,"WaterBody,Canal"
455,0.215,1,316051.48,1615638.98,14.607798,79.292265,"WaterBody,Tank/Cheruvu/Kunta"
455,0.215,2,316014.4,1615635.9,14.607768,79.291921,"WaterBody,Tank/Cheruvu/Kunta"
455,0.215,3,316025.16,1615652.73,14.607921,79.29202,"WaterBody,Tank/Cheruvu/Kunta"
455,0.215,4,316031.55,1615671.11,14.608087,79.292078,"WaterBody,Tank/Cheruvu/Kunta"
455,0.215,5,316058.85,1615656.23,14.607954,79.292332,"WaterBody,Tank/Cheruvu/Kunta"
514,57.897,1,315000.49,1615408.92,14.605647,79.282527,Grazing Ground/Topu/Mandabailu etc.
514,57.897,2,315060.69,1615286.58,14.604546,79.283095,Grazing Ground/Topu/Mandabailu etc.
514,57.897,3,314640.49,1615391.4,14.605464,79.279188,Grazing Ground/Topu/Mandabailu etc.
514,57.897,4,314480.47,1615426.9,14.605774,79.2777,Grazing Ground/Topu/Mandabailu etc.
514,57.897,5,314216.42,1615479.91,14.606235,79.275246,Grazing Ground/Topu/Mandabailu etc.
514,57.897,6,314270.38,1615563.25,14.606992,79.275741,Grazing Ground/Topu/Mandabailu etc.
514,57.897,7,314398.86,1615649.67,14.607782,79.276927,Grazing Ground/Topu/Mandabailu etc.
514,57.897,8,314874.61,1615738.64,14.608619,79.281336,Grazing Ground/Topu/Mandabailu etc.
514,57.897,9,315074.96,1615756.59,14.608794,79.283194,Grazing Ground/Topu/Mandabailu etc.
514,57.897,10,315027.8,1615581.79,14.607211,79.282769,Grazing Ground/Topu/Mandabailu etc.
401,15.106,1,315415.07,1616140.42,14.612286,79.286324,Grazing Ground/Topu/Mandabailu etc.
401,15.106,2,315405.07,1616063.84,14.611594,79.286236,Grazing Ground/Topu/Mandabailu etc.
401,15.106,3,315390.75,1616022.83,14.611222,79.286106,Grazing Ground/Topu/Mandabailu etc.
401,15.106,4,315371.57,1615976.25,14.6108,79.285932,Grazing Ground/Topu/Mandabailu etc.
401,15.106,5,315381.22,1615931.43,14.610395,79.286024,Grazing Ground/Topu/Mandabailu etc.
401,15.106,6,315497.81,1615937.54,14.610459,79.287106,Grazing Ground/Topu/Mandabailu etc.
401,15.106,7,315462.73,1615889.62,14.610023,79.286784,Grazing Ground/Topu/Mandabailu etc.
401,15.106,8,315452.44,1615873.65,14.609878,79.286689,Grazing Ground/Topu/Mandabailu etc.
401,15.106,9,315421.97,1615823.63,14.609424,79.28641,Grazing Ground/Topu/Mandabailu etc.
401,15.106,10,315273.53,1615878.34,14.609908,79.285029,Grazing Ground/Topu/Mandabailu etc.
401,15.106,11,315267.32,1616030.08,14.611279,79.28496,Grazing Ground/Topu/Mandabailu etc.
401,15.106,12,315259.85,1616281,14.613546,79.284873,Grazing Ground/Topu/Mandabailu etc.
401,15.106,13,315260.74,1616281.04,14.613547,79.284882,Grazing Ground/Topu/Mandabailu etc.
401,15.106,14,315335.65,1616266.81,14.613423,79.285578,Grazing Ground/Topu/Mandabailu etc.
401,15.106,15,315411.28,1616254.73,14.613319,79.286281,Grazing Ground/Topu/Mandabailu etc.
401,15.106,16,315406.15,1616148.45,14.612358,79.286241,Grazing Ground/Topu/Mandabailu etc.
267,2.649,1,315776.45,1616401.81,14.614673,79.289659,"WaterBody,Canal"
267,2.649,2,315809.43,1616379.74,14.614476,79.289967,"WaterBody,Canal"
267,2.649,3,315852.19,1616351.13,14.614221,79.290366,"WaterBody,Canal"
267,2.649,4,315851.11,1616313.13,14.613877,79.290359,"WaterBody,Canal"
267,2.649,5,315844.26,1616294.34,14.613707,79.290296,"WaterBody,Canal"
267,2.649,6,315835.37,1616269.93,14.613486,79.290216,"WaterBody,Canal"
267,2.649,7,315830.46,1616251.74,14.613321,79.290171,"WaterBody,Canal"
267,2.649,8,315751.67,1616337.61,14.614092,79.289434,"WaterBody,Canal"
267,2.649,9,315688.17,1616374.27,14.614419,79.288842,"WaterBody,Canal"
250,0.719,1,316122.75,1615975.48,14.610844,79.292903,"Road,Puntha/Bandi Jada/Kalibata"
250,0.719,2,316089.24,1616000.76,14.61107,79.292591,"Road,Puntha/Bandi Jada/Kalibata"
250,0.719,3,316095.03,1616035.88,14.611388,79.292642,"Road,Puntha/Bandi Jada/Kalibata"
250,0.719,4,316146.64,1616036.61,14.611398,79.293121,"Road,Puntha/Bandi Jada/Kalibata"
250,0.719,5,316169.98,1616039.46,14.611425,79.293337,"Road,Puntha/Bandi Jada/Kalibata"
250,0.719,6,316160.56,1616026.7,14.61131,79.293251,"Road,Puntha/Bandi Jada/Kalibata"
494,1.311,1,316379.67,1615777.44,14.609072,79.295302,"WaterBody,Vagu/Vanka/Yeru"
494,1.311,2,316379.28,1615777.68,14.609074,79.295298,"WaterBody,Vagu/Vanka/Yeru"
494,1.311,3,316338.64,1615802.66,14.609297,79.294919,"WaterBody,Vagu/Vanka/Yeru"
494,1.311,4,316426.63,1615870.91,14.60992,79.295731,"WaterBody,Vagu/Vanka/Yeru"
494,1.311,5,316454,1615838.82,14.609631,79.295987,"WaterBody,Vagu/Vanka/Yeru"
494,1.311,6,316414.69,1615785.87,14.60915,79.295626,"WaterBody,Vagu/Vanka/Yeru"
384,3.108,1,316428.87,1615744.51,14.608777,79.295761,"WaterBody,Canal"
384,3.108,2,316522.53,1615684.37,14.60824,79.296634,"WaterBody,Canal"
384,3.108,3,316524.74,1615655.09,14.607976,79.296656,"WaterBody,Canal"
384,3.108,4,316525.5,1615647.42,14.607907,79.296664,"WaterBody,Canal"
384,3.108,5,316533,1615571.4,14.60722,79.296739,"WaterBody,Canal"
384,3.108,6,316381.37,1615676.97,14.608164,79.295324,"WaterBody,Canal"
365,2.686,1,316244.87,1615873.32,14.609929,79.294044,"WaterBody,Canal"
365,2.686,2,316338.64,1615802.66,14.609297,79.294919,"WaterBody,Canal"
365,2.686,3,316302.71,1615774.8,14.609043,79.294588,"WaterBody,Canal"
365,2.686,4,316252.3,1615766.41,14.608963,79.29412,"WaterBody,Canal"
365,2.686,5,316141.3,1615864.61,14.609843,79.293083,"WaterBody,Canal"
493,2.394,1,316122.75,1615975.48,14.610844,79.292903,"WaterBody,Canal"
493,2.394,2,316231.71,1615893.29,14.610109,79.29392,"WaterBody,Canal"
493,2.394,3,316244.87,1615873.32,14.609929,79.294044,"WaterBody,Canal"
493,2.394,4,316141.3,1615864.61,14.609843,79.293083,"WaterBody,Canal"
493,2.394,5,316121.76,1615870.48,14.609895,79.292901,"WaterBody,Canal"
493,2.394,6,316084.99,1615896.19,14.610125,79.292558,"WaterBody,Canal"
493,2.394,7,316098.06,1615942.04,14.61054,79.292677,"WaterBody,Canal"
371,0.515,1,316089.24,1616000.76,14.61107,79.292591,"WaterBody,Canal"
371,0.515,2,316122.75,1615975.48,14.610844,79.292903,"WaterBody,Canal"
371,0.515,3,316098.06,1615942.04,14.61054,79.292677,"WaterBody,Canal"
371,0.515,4,316084.99,1615896.19,14.610125,79.292558,"WaterBody,Canal"
371,0.515,5,316073.29,1615903.93,14.610194,79.292449,"WaterBody,Canal"
371,0.515,6,316075.71,1615918.57,14.610327,79.292471,"WaterBody,Canal"
269,2.573,1,315852.19,1616351.13,14.614221,79.290366,"WaterBody,Canal"
269,2.573,2,315865.46,1616334.36,14.61407,79.29049,"WaterBody,Canal"
269,2.573,3,315880.19,1616306.41,14.613818,79.290629,"WaterBody,Canal"
269,2.573,4,315891.82,1616284.34,14.61362,79.290738,"WaterBody,Canal"
269,2.573,5,315902.61,1616263.86,14.613435,79.29084,"WaterBody,Canal"
269,2.573,6,315904.27,1616260.72,14.613407,79.290856,"WaterBody,Canal"
269,2.573,7,315908.18,1616253.29,14.61334,79.290892,"WaterBody,Canal"
269,2.573,8,315939.72,1616193.44,14.612801,79.291189,"WaterBody,Canal"
269,2.573,9,315879.69,1616145.7,14.612366,79.290636,"WaterBody,Canal"
269,2.573,10,315830.46,1616251.74,14.613321,79.290171,"WaterBody,Canal"
269,2.573,11,315835.37,1616269.93,14.613486,79.290216,"WaterBody,Canal"
269,2.573,12,315844.26,1616294.34,14.613707,79.290296,"WaterBody,Canal"
269,2.573,13,315851.11,1616313.13,14.613877,79.290359,"WaterBody,Canal"
478,1.327,1,315879.69,1616145.7,14.612366,79.290636,"WaterBody,Canal"
478,1.327,2,315939.72,1616193.44,14.612801,79.291189,"WaterBody,Canal"
478,1.327,3,315973.31,1616129.7,14.612228,79.291506,"WaterBody,Canal"
478,1.327,4,315908.29,1616084.09,14.611811,79.290905,"WaterBody,Canal"
478,1.327,5,315892.5,1616118.11,14.612117,79.290756,"WaterBody,Canal"
256,1.402,1,315908.29,1616084.09,14.611811,79.290905,"WaterBody,Canal"
256,1.402,2,315973.31,1616129.7,14.612228,79.291506,"WaterBody,Canal"
256,1.402,3,315996.08,1616086.48,14.611839,79.29172,"WaterBody,Canal"
256,1.402,4,316004.6,1616081.42,14.611793,79.291799,"WaterBody,Canal"
256,1.402,5,315963.09,1616025.06,14.611281,79.291418,"WaterBody,Canal"
256,1.402,6,315926.01,1616033.59,14.611356,79.291073,"WaterBody,Canal"
256,1.402,7,315926.33,1616045.22,14.611461,79.291075,"WaterBody,Canal"
427,0.83,1,316338.64,1615802.66,14.609297,79.294919,"WaterBody,Canal"
427,0.83,2,316379.28,1615777.68,14.609074,79.295298,"WaterBody,Canal"
427,0.83,3,316326.24,1615763.13,14.608939,79.294807,"WaterBody,Canal"
427,0.83,4,316310.81,1615724.02,14.608584,79.294666,"WaterBody,Canal"
427,0.83,5,316287.86,1615740.65,14.608733,79.294452,"WaterBody,Canal"
427,0.83,6,316252.3,1615766.41,14.608963,79.29412,"WaterBody,Canal"
427,0.83,7,316302.71,1615774.8,14.609043,79.294588,"WaterBody,Canal"
470,1.695,1,316522.53,1615684.37,14.60824,79.296634,"WaterBody,Canal"
470,1.695,2,316607.99,1615628.38,14.60774,79.297431,"WaterBody,Canal"
470,1.695,3,316605.1,1615609.5,14.607569,79.297405,"WaterBody,Canal"
470,1.695,4,316598.83,1615578.83,14.607292,79.297349,"WaterBody,Canal"
470,1.695,5,316588.11,1615573.74,14.607245,79.29725,"WaterBody,Canal"
470,1.695,6,316568.05,1615563.05,14.607147,79.297065,"WaterBody,Canal"
470,1.695,7,316565.78,1615547.25,14.607004,79.297045,"WaterBody,Canal"
470,1.695,8,316541.47,1615565.16,14.607164,79.296818,"WaterBody,Canal"
470,1.695,9,316533,1615571.4,14.60722,79.296739,"WaterBody,Canal"
470,1.695,10,316525.5,1615647.42,14.607907,79.296664,"WaterBody,Canal"
470,1.695,11,316524.74,1615655.09,14.607976,79.296656,"WaterBody,Canal"
469,1.7,1,316379.28,1615777.68,14.609074,79.295298,"WaterBody,Canal"
469,1.7,2,316379.67,1615777.44,14.609072,79.295302,"WaterBody,Canal"
469,1.7,3,316407.36,1615758.33,14.608901,79.29556,"WaterBody,Canal"
469,1.7,4,316428.87,1615744.51,14.608777,79.295761,"WaterBody,Canal"
469,1.7,5,316381.37,1615676.97,14.608164,79.295324,"WaterBody,Canal"
469,1.7,6,316310.81,1615724.02,14.608584,79.294666,"WaterBody,Canal"
469,1.7,7,316326.24,1615763.13,14.608939,79.294807,"WaterBody,Canal"
471,2.178,1,316655.66,1615491.95,14.60651,79.297883,"WaterBody,Canal"
471,2.178,2,316617.27,1615515.57,14.606721,79.297525,"WaterBody,Canal"
471,2.178,3,316565.78,1615547.25,14.607004,79.297045,"WaterBody,Canal"
471,2.178,4,316568.05,1615563.05,14.607147,79.297065,"WaterBody,Canal"
471,2.178,5,316588.11,1615573.74,14.607245,79.29725,"WaterBody,Canal"
471,2.178,6,316598.83,1615578.83,14.607292,79.297349,"WaterBody,Canal"
471,2.178,7,316605.1,1615609.5,14.607569,79.297405,"WaterBody,Canal"
471,2.178,8,316607.99,1615628.38,14.60774,79.297431,"WaterBody,Canal"
471,2.178,9,316639.89,1615608.2,14.60756,79.297728,"WaterBody,Canal"
471,2.178,10,316659.88,1615595.56,14.607447,79.297915,"WaterBody,Canal"
471,2.178,11,316692.67,1615574.83,14.607262,79.298221,"WaterBody,Canal"
471,2.178,12,316694.57,1615545.26,14.606995,79.29824,"WaterBody,Canal"
471,2.178,13,316679.6,1615537.48,14.606923,79.298102,"WaterBody,Canal"
471,2.178,14,316654.15,1615524.25,14.606802,79.297867,"WaterBody,Canal"
472,1.034,1,316519.74,1615721.36,14.608574,79.296605,"WaterBody,Canal"
472,1.034,2,316584.19,1615702.38,14.608407,79.297205,"WaterBody,Canal"
472,1.034,3,316613.69,1615655.25,14.607983,79.297482,"WaterBody,Canal"
472,1.034,4,316609.33,1615637.15,14.607819,79.297443,"WaterBody,Canal"
472,1.034,5,316607.99,1615628.38,14.60774,79.297431,"WaterBody,Canal"
472,1.034,6,316522.53,1615684.37,14.60824,79.296634,"WaterBody,Canal"
473,0.912,1,316672.26,1615481.74,14.606419,79.298038,"WaterBody,Canal"
473,0.912,2,316655.66,1615491.95,14.60651,79.297883,"WaterBody,Canal"
473,0.912,3,316654.15,1615524.25,14.606802,79.297867,"WaterBody,Canal"
473,0.912,4,316679.6,1615537.48,14.606923,79.298102,"WaterBody,Canal"
473,0.912,5,316694.57,1615545.26,14.606995,79.29824,"WaterBody,Canal"
473,0.912,6,316692.67,1615574.83,14.607262,79.298221,"WaterBody,Canal"
473,0.912,7,316744.96,1615541.76,14.606966,79.298708,"WaterBody,Canal"
473,0.912,8,316698.87,1615503.7,14.606619,79.298283,"WaterBody,Canal"
492,3.275,1,315926.01,1616033.59,14.611356,79.291073,"WaterBody,Canal"
492,3.275,2,315963.09,1616025.06,14.611281,79.291418,"WaterBody,Canal"
492,3.275,3,316004.6,1616081.42,14.611793,79.291799,"WaterBody,Canal"
492,3.275,4,316015.85,1616068.72,14.611679,79.291905,"WaterBody,Canal"
492,3.275,5,316037.47,1616044.31,14.61146,79.292107,"WaterBody,Canal"
492,3.275,6,316089.24,1616000.76,14.61107,79.292591,"WaterBody,Canal"
492,3.275,7,316075.71,1615918.57,14.610327,79.292471,"WaterBody,Canal"
492,3.275,8,316073.29,1615903.93,14.610194,79.292449,"WaterBody,Canal"
492,3.275,9,316047.19,1615921.94,14.610355,79.292206,"WaterBody,Canal"
492,3.275,10,315991.66,1615960.26,14.610698,79.291688,"WaterBody,Canal"
492,3.275,11,315956.38,1615993.06,14.610992,79.291358,"WaterBody,Canal"
357,0.323,1,316885.38,1615736.28,14.608734,79.299998,"Road,Puntha/Bandi Jada/Kalibata"
357,0.323,2,316895.78,1615755.47,14.608908,79.300093,"Road,Puntha/Bandi Jada/Kalibata"
357,0.323,3,316914.86,1615743.13,14.608798,79.300271,"Road,Puntha/Bandi Jada/Kalibata"
357,0.323,4,316931.5,1615732.6,14.608704,79.300426,"Road,Puntha/Bandi Jada/Kalibata"
357,0.323,5,316960.01,1615716.18,14.608557,79.300692,"Road,Puntha/Bandi Jada/Kalibata"
357,0.323,6,316942.84,1615714,14.608537,79.300533,"Road,Puntha/Bandi Jada/Kalibata"
357,0.323,7,316935.65,1615707.53,14.608477,79.300466,"Road,Puntha/Bandi Jada/Kalibata"
372,0.857,1,316847.69,1615701.4,14.608416,79.299651,"Road,National Highways"
372,0.857,2,316859.28,1615751.21,14.608867,79.299755,"Road,National Highways"
372,0.857,3,316885.38,1615736.28,14.608734,79.299998,"Road,National Highways"
372,0.857,4,316935.65,1615707.53,14.608477,79.300466,"Road,National Highways"
372,0.857,5,316899.55,1615675.17,14.608183,79.300134,"Road,National Highways"
372,0.857,6,316899.54,1615675.18,14.608183,79.300134,"Road,National Highways"
512,2.345,1,315389.03,1615524.02,14.606714,79.286125,Grazing Ground/Topu/Mandabailu etc.
512,2.345,2,315297.47,1615562.47,14.607055,79.285273,Grazing Ground/Topu/Mandabailu etc.
512,2.345,3,315370.47,1615682.89,14.608149,79.285942,Grazing Ground/Topu/Mandabailu etc.
512,2.345,4,315421.97,1615823.63,14.609424,79.28641,Grazing Ground/Topu/Mandabailu etc.
512,2.345,5,315433.85,1615724.01,14.608524,79.286527,Grazing Ground/Topu/Mandabailu etc.
512,2.345,6,315422.2,1615664.04,14.607982,79.286423,Grazing Ground/Topu/Mandabailu etc.
512,2.345,7,315380.6,1615662.96,14.607969,79.286037,Grazing Ground/Topu/Mandabailu etc.
512,2.345,8,315333.07,1615608.95,14.607478,79.2856,Grazing Ground/Topu/Mandabailu etc.
410,34.398,1,314874.61,1615738.64,14.608619,79.281336,Grazing Ground/Topu/Mandabailu etc.
410,34.398,2,314398.86,1615649.67,14.607782,79.276927,Grazing Ground/Topu/Mandabailu etc.
410,34.398,3,314511.81,1615917.81,14.610213,79.277956,Grazing Ground/Topu/Mandabailu etc.
410,34.398,4,314679.73,1616023.53,14.61118,79.279507,Grazing Ground/Topu/Mandabailu etc.
410,34.398,5,314923.1,1616151.26,14.612351,79.281757,Grazing Ground/Topu/Mandabailu etc.
410,34.398,6,314896.19,1615958.86,14.61061,79.281521,Grazing Ground/Topu/Mandabailu etc.
515,31.629,1,315361.21,1615211.79,14.60389,79.285889,Grazing Ground/Topu/Mandabailu etc.
515,31.629,2,315192.29,1615011.84,14.602072,79.284335,Grazing Ground/Topu/Mandabailu etc.
515,31.629,3,315060.69,1615286.58,14.604546,79.283095,Grazing Ground/Topu/Mandabailu etc.
515,31.629,4,315000.49,1615408.92,14.605647,79.282527,Grazing Ground/Topu/Mandabailu etc.
515,31.629,5,315260.92,1615385.16,14.60545,79.284946,Grazing Ground/Topu/Mandabailu etc.
515,31.629,6,315297.47,1615562.47,14.607055,79.285273,Grazing Ground/Topu/Mandabailu etc.
515,31.629,7,315389.03,1615524.02,14.606714,79.286125,Grazing Ground/Topu/Mandabailu etc.
515,31.629,8,315442.85,1615533.18,14.6068,79.286624,Grazing Ground/Topu/Mandabailu etc.
515,31.629,9,315453.1,1615561.26,14.607055,79.286717,Grazing Ground/Topu/Mandabailu etc.
515,31.629,10,315493.55,1615542.95,14.606892,79.287094,Grazing Ground/Topu/Mandabailu etc.
515,31.629,11,315549.58,1615551.82,14.606976,79.287613,Grazing Ground/Topu/Mandabailu etc.
515,31.629,12,315605.5,1615573.68,14.607178,79.288131,Grazing Ground/Topu/Mandabailu etc.
515,31.629,13,315559.28,1615500.34,14.606512,79.287707,Grazing Ground/Topu/Mandabailu etc.
515,31.629,14,315492.52,1615449.97,14.606052,79.287091,Grazing Ground/Topu/Mandabailu etc.
515,31.629,15,315458.62,1615381.56,14.605431,79.286781,Grazing Ground/Topu/Mandabailu etc.
515,31.629,16,315397.42,1615296.8,14.604661,79.286219,Grazing Ground/Topu/Mandabailu etc.
515,31.629,17,315373.72,1615292.56,14.604621,79.285999,Grazing Ground/Topu/Mandabailu etc.
513,19.529,1,315192.29,1615011.84,14.602072,79.284335,Grazing Ground/Topu/Mandabailu etc.
513,19.529,2,315361.21,1615211.79,14.60389,79.285889,Grazing Ground/Topu/Mandabailu etc.
513,19.529,3,315460.26,1615213.2,14.60391,79.286808,Grazing Ground/Topu/Mandabailu etc.
513,19.529,4,315592.82,1615263.75,14.604376,79.288035,Grazing Ground/Topu/Mandabailu etc.
513,19.529,5,315529.69,1615049,14.602431,79.287464,Grazing Ground/Topu/Mandabailu etc.
513,19.529,6,315266.78,1614856.33,14.600672,79.285038,Grazing Ground/Topu/Mandabailu etc.
516,0.247,1,316574.28,1616807.69,14.618396,79.297036,"WaterBody,Canal"
516,0.247,2,316582.64,1616827.05,14.618571,79.297112,"WaterBody,Canal"
516,0.247,3,316625.36,1616810.29,14.618423,79.29751,"WaterBody,Canal"
516,0.247,4,316645.81,1616813.42,14.618452,79.297699,"WaterBody,Canal"
516,0.247,5,316698.9,1616801.8,14.618351,79.298193,"WaterBody,Canal"
